,open,close,high,low,volume,amount,adx,absolute_price_oscillator,balance_of_power,cci,chande_momentum_oscillator,percentage_price_oscillator,macd,wr_6,rsi_6,stochastic_oscillator,tema,tr,atr
25295,32267.88520085102,32267.4335275122,32921.880000000136,30837.370000000083,84928.04208126994,1969598.529704325,99.99999999999994,-5.593329166338663,-0.00021668082130528517,-57.39894404742489,-83.13919872835308,-0.02360224864053955,-22.671778868978436,31.39569838897005,15.90345972695539,6.398653432593831,32267.44509042182,2084.510000000053,2084.510000000037
25300,32263.635600131314,32263.500976239822,32921.88000000013,30837.370000000086,84912.33951800497,1969448.3497151108,99.99999999999994,-5.325070320188388,-6.458299144263184e-05,-90.11390723394607,-83.33190445384882,-0.022874716486334636,-21.972335858379665,31.58435429718719,11.37828346386948,0.0,32265.070418075145,2084.510000000042,2084.5100000000375
25305,32256.47863285641,32257.16707270716,32921.88000000013,30837.370000000097,84906.71617116373,1969365.6845299767,99.99999999999994,-5.217076725290099,0.0003302645949167865,-158.66449053827998,-86.4373834926498,-0.022570226757084807,-21.679210865691857,31.88821004902626,7.3410709817549105,0.0,32259.583580752573,2084.510000000031,2084.510000000037
25310,32251.153094033685,32252.86368689027,32921.88000000013,30837.370000000094,84878.50800904256,1969124.967416385,99.99999999999994,-5.17099026273354,0.0008206210843715601,-204.68574878357202,-86.66324632219724,-0.022432014591694402,-21.54578803498225,32.09465596758231,5.693911482490478,0.0,32254.294393255037,2084.510000000035,2084.510000000037
25315,32249.7059493825,32251.427255990544,32921.88000000013,30837.370000000094,84877.3529188973,1969047.552515215,99.99999999999994,-5.088788790224498,0.0008257607821713168,-177.92838826277065,-84.76530626752817,-0.022187506648903774,-21.310305512502964,32.16356573053498,5.224378042398655,0.0,32251.28384455107,2084.510000000035,2084.510000000037
25320,32251.229051639264,32251.682445601444,32921.88000000013,30837.370000000097,84876.59205527691,1969013.5361137402,99.99999999999994,-4.932456015190837,0.00021750625431381102,-134.8463621265156,-80.62354058962396,-0.021721967833073706,-20.862601168235415,32.15132354359897,6.861735324607409,1.1859140406364566,32250.552263851525,2084.510000000031,2084.5100000000366
25325,32253.420044463393,32252.399434743074,32921.88000000013,30837.370000000104,84876.8548502523,1968992.964977745,99.99999999999994,-4.710626334661356,-0.0004896161305625937,-100.72255489905692,-73.4346460736694,-0.02105017998645276,-20.21688950067619,32.11692749169063,11.98820648637782,5.263290556366676,32251.11859089431,2084.510000000024,2084.5100000000357
25330,32253.335370269928,32252.20127905367,32921.88000000013,30837.370000000097,84876.74127782536,1968958.8482045163,99.99999999999994,-4.470564244704292,-0.0005440565006929838,-85.27681708167965,-72.94831254824781,-0.020300468395086414,-19.49640543435453,32.126433595734674,11.773293061607745,4.542979953411601,32251.51199159225,2084.510000000031,2084.5100000000352
25335,32251.41124649358,32251.02896764733,32921.880000000136,30837.37000000009,84874.31786321754,1968907.4549431044,99.99999999999994,-4.249276517497492,-0.00018339026737668968,-82.71018096763058,-73.88996416263642,-0.01957917320695834,-18.803260076525476,32.182672779348216,10.444072912996873,0.0,32251.040800563136,2084.5100000000457,2084.510000000036
25340,32250.57726448401,32250.40414642227,32921.88000000013,30837.37000000009,84871.69725347402,1968867.1911644703,99.99999999999994,-4.029917934854893,-8.304976313021646e-05,-78.02285798157816,-73.19717804922269,-0.018842874946825725,-18.095758596733504,32.21264726855965,9.740703747621922,0.0,32250.516494870008,2084.5100000000384,2084.510000000036
25345,32252.551579504023,32252.34770760199,32921.88000000013,30837.370000000097,84870.64245381592,1968852.4075167386,99.99999999999994,-3.7416622469645517,-9.780327368594699e-05,-52.320344887265364,-57.55580060501192,-0.017889825429584727,-17.1801869318806,32.119408992911005,27.872405506230365,11.412987761913639,32251.75361107344,2084.510000000031,2084.5100000000357
25350,32257.33429964944,32257.70135797163,32921.88000000013,30837.370000000094,84869.13373663907,1968844.3783852505,99.99999999999994,-3.308980973892176,0.00017608853984395678,13.261154266670546,-34.0353336775731,-0.016494490356906265,-15.840001274016686,31.862578832842807,56.65455104377374,42.85071495449604,32256.117478430355,2084.510000000035,2084.5100000000357
25355,32262.500234289488,32263.35270150378,32921.88000000013,30837.37000000009,84866.58683572362,1968828.9302492412,99.99999999999994,-2.7682881377950252,0.0004089532860442518,86.36807870536683,-12.783624039594702,-0.014743792130824546,-14.158666003619146,31.591467466999024,71.20823531802961,76.03655713106106,32261.93255097045,2084.5100000000384,2084.5100000000357
25360,32265.25470751689,32265.646356434998,32921.88000000013,30837.37000000009,84863.86606909262,1968794.825139565,99.99999999999994,-2.253904326542397,0.00018788536303807824,118.32502610558558,7.084344505402472,-0.013013581545525081,-12.497058592085523,31.481434177102695,75.25473228797894,89.50536682593717,32265.8249422337,2084.5100000000384,2084.5100000000357
25365,32267.782710208343,32267.471730483972,32921.88000000013,30837.370000000097,84859.5544960059,1968742.9402088304,99.99999999999994,-1.7814177059444773,-0.00014918600744086126,141.4853284213627,39.97947859953039,-0.011358047033122374,-10.907198917131609,31.393865681438033,78.18300133815791,100.0,32268.397017678417,2084.510000000031,2084.5100000000352
25370,32274.10795131139,32273.822339096703,32921.88000000013,30837.37000000009,84853.05214187501,1968690.061206816,99.99999999999994,-1.2175290752275032,-0.00013701647614437526,183.47624336128555,75.33097520232813,-0.009403946969322053,-9.030682542663271,31.089208538381357,85.39732877856328,100.0,32273.53445361197,2084.5100000000384,2084.5100000000357
25375,32282.83743872395,32282.83790102735,32921.880000000136,30837.370000000083,84849.4980841015,1968643.2174748366,99.99999999999994,-0.518832891862985,2.217803705076841e-07,190.87983787431787,88.72757364742264,-0.007016828867624614,-6.738373519277957,30.656705843232707,90.65922636841499,100.0,32281.632522552554,2084.510000000053,2084.510000000037
25380,32290.184132671602,32289.864749156146,32921.88000000013,30837.370000000086,84847.43702396801,1968599.008219554,99.99999999999994,0.21016292249623802,-0.00015321755014662054,179.58774722308428,90.53757622662675,-0.004482909365902403,-4.305068040328479,30.319607526179944,93.01375067046908,100.0,32289.490863020055,2084.510000000042,2084.5100000000375
25385,32295.57420184655,32295.05067268437,32921.88000000013,30837.370000000097,84850.72025147478,1968569.1670587624,99.99999999999994,0.8958358925701759,-0.0002511521471133847,163.75844338399233,91.44420799812836,-0.0020158170657372577,-1.9358796139349579,30.070823709924593,94.28872199661154,100.0,32295.780982916054,2084.510000000031,2084.510000000037
25390,32299.560806157628,32299.555803471947,32921.88000000013,30837.370000000094,84831.18727475013,1968537.7746366593,99.99999999999994,1.5179178820144443,-2.3999336441970658e-06,145.92583763100495,92.94533729790471,0.0003142219500599548,0.3017671033521765,29.854699499075217,95.2016045629464,100.0,32300.814046832416,2084.510000000035,2084.510000000037
25395,32301.888892797062,32302.607650704125,32921.88000000013,30837.370000000094,84830.123908208,1968513.3643949358,99.99999999999994,2.0402122408122523,0.0003448090472404794,127.05349909112286,97.63452193850307,0.00238959368412282,2.2949223778341548,29.7082935220265,95.75337919368305,100.0,32304.26849553944,2084.510000000035,2084.510000000037
25400,32302.489900598433,32303.84371133227,32921.88000000013,30837.370000000097,84825.74576364472,1968455.9847008504,99.99999999999994,2.4271901221000007,0.0006494623359136662,109.3672488505277,100.0,0.004090962351771597,3.9289614335575607,29.648996103057847,95.97815484672806,100.0,32305.811539716455,2084.510000000031,2084.5100000000366
25405,32300.271875456292,32300.40423319168,32921.88000000013,30837.370000000104,84820.87467166022,1968391.1295590196,99.99999999999994,2.5723615634124144,6.349585052933427e-05,82.36797924149205,87.47811788135448,0.00509159428334641,4.890042649090901,29.813997860813185,81.56261382024066,93.56379838349645,32303.345577001903,2084.510000000024,2084.5100000000357
25410,32294.51527478194,32297.32417943052,32921.88000000013,30837.370000000097,84816.73144031242,1968356.2404530807,99.99999999999994,2.5463926390366396,0.0013475131558880352,61.99116437734558,75.24003605543521,0.005561695739481576,5.341597231315973,29.96175698699438,70.22779523643247,87.33973234914465,32299.583357112697,2084.510000000031,2084.5100000000352
25415,32289.151252409876,32289.77307347427,32921.880000000136,30837.37000000009,84814.83488700524,1968347.0617878085,99.99999999999994,2.26515037496938,0.0002983056278899347,22.78444917051596,48.42297307863689,0.005239460426157354,5.032138981780008,30.324005474948677,49.847837658892246,69.50602465369171,32292.383949672,2084.5100000000457,2084.510000000036
25420,32289.093794574765,32289.503562486258,32921.88000000013,30837.37000000009,84816.41711989573,1968344.5811121447,99.99999999999994,2.0099565716118377,0.00019657757050479767,12.853860944890931,45.40985838960842,0.004904902800394666,4.710840172057942,30.336934699946948,49.235877593056664,64.58436352476022,32289.102321423095,2084.5100000000384,2084.510000000036
25425,32293.28502940673,32293.853142447027,32921.88000000013,30837.370000000097,84824.55075841177,1968355.88826984,99.99999999999994,1.911771433420654,0.0002725403285659743,30.66651877618636,47.91244610513521,0.004948138632612491,4.752400586698059,30.128272714119596,58.986923407128366,73.84486723724645,32291.027768116797,2084.510000000031,2084.5100000000357
25430,32297.385264359906,32296.972556060347,32921.88000000013,30837.370000000094,84827.8821220456,1968387.3723305226,99.99999999999994,1.896011028184148,-0.00019798816007516524,44.06177060586982,44.66522687926488,0.005184695466388659,4.979645865481871,29.978625381493707,64.80503149455714,81.10865806132398,32294.363501704545,2084.510000000035,2084.5100000000357
25435,32299.54829210862,32298.2753643124,32921.88000000013,30837.37000000009,84830.8990624133,1968415.824495436,99.99999999999994,1.8891119586660352,-0.0006106604411670343,47.77639509680083,34.99149309293844,0.005419138364002582,5.204866661093547,29.916125885110674,67.14117867609241,81.45205696736718,32296.87929484129,2084.5100000000384,2084.5100000000357
25440,32299.421187532433,32298.619658249918,32921.88000000013,30837.37000000009,84827.25142574034,1968415.3320176746,99.99999999999994,1.861229292830103,-0.00038451688047301573,42.935345797309864,23.38683246460412,0.005569645873376474,5.349472024056013,29.899609104787412,67.81859360026297,75.13043769072054,32298.21486130003,2084.5100000000384,2084.5100000000357
25445,32295.617769233595,32295.50670025882,32921.88000000013,30837.370000000097,84826.51906177407,1968391.7817718603,99.99999999999994,1.7185197417384188,-5.328301364664607e-05,-18.370239990986438,1.2895890032567,0.005365551599763755,5.1534770467587805,30.048946742462178,55.42181944685375,41.862450920309996,32296.52584587855,2084.510000000031,2084.5100000000352
25450,32288.94381149202,32288.760584932053,32921.88000000013,30837.37000000009,84823.07284129423,1968361.223921478,99.99999999999994,1.388426605888526,-8.789910337008904e-05,-136.9294770198469,-28.70822466347913,0.004584229836483441,4.403038995209499,30.372577491499836,37.56497371767401,0.0,32290.97707534496,2084.5100000000384,2084.5100000000357
25455,32286.78773085208,32286.62158197597,32921.880000000136,30837.370000000083,84819.60333600633,1968325.4864198249,99.99999999999994,1.0582982406886003,-7.970644233379282e-05,-138.79284981859175,-43.57018943242545,0.003742193221654089,3.594279157809069,30.47519167690002,33.462706880652306,0.0,32287.134200744014,2084.510000000053,2084.510000000037
25460,32295.3580450221,32296.338603867956,32921.88000000013,30837.370000000086,84818.08461516608,1968286.6039795855,99.99999999999994,1.076025524380384,0.00047040256264292815,11.646032260326148,-16.61475396380246,0.0038468493726218655,3.694822009827476,30.009037909732424,58.29195945560026,56.42172167538668,32292.562664006768,2084.510000000042,2084.5100000000375
25465,32307.593878280743,32309.512895014723,32921.88000000013,30837.370000000097,84815.51806973082,1968250.7754571028,99.99999999999994,1.4507262648949109,0.0009206080728709453,192.4349469944937,16.58950930610652,0.004979127667904189,4.782429270162538,29.377028893380093,74.0479454192068,100.0,32304.422781677542,2084.510000000031,2084.510000000037
25470,32312.343962448052,32313.310520702613,32921.88000000013,30837.370000000094,84817.74517377779,1968257.728083361,99.99999999999994,1.8125809235716588,0.00046368607229533665,208.44710369853465,28.740147290856427,0.006124842038006173,5.88298710142044,29.194845757396575,77.04728725446627,100.0,32312.119414874778,2084.510000000035,2084.510000000037
25475,32311.1578985864,32310.58972038542,32921.88000000013,30837.370000000094,84814.43795939052,1968256.856818141,99.99999999999994,1.9705383008877106,-0.00027257158803818785,142.6800216585396,40.9829581528973,0.006726688757860906,6.461161022521992,29.325370452274242,70.0836419705733,89.80551326876663,32313.028643752677,2084.510000000035,2084.510000000037
25480,32311.283936451975,32310.697054925033,32921.88000000013,30837.370000000097,84818.09171939953,1968273.0109830291,99.99999999999994,2.0564435905616847,-0.0002815441168151258,113.22421028711385,41.8585246695186,0.007130451389864879,6.849077123159077,29.320221302612477,70.21109726168552,90.20768190017512,32312.885509667303,2084.510000000031,2084.5100000000366
25485,32312.693694622732,32312.917826978774,32921.88000000013,30837.370000000104,84820.58601261355,1968288.3295578547,99.99999999999994,2.1485179507253633,0.00010752280202113656,105.82377830377285,39.30665226385461,0.007549928538775805,7.25210343850631,29.21368441606625,73.06068140505575,98.5286274292828,32313.901680570638,2084.510000000024,2084.5100000000357
25490,32313.018205263197,32313.284777327357,32921.88000000013,30837.370000000097,84837.1350780734,1968323.1049695453,99.99999999999994,2.1900633162767917,0.0001278823628381929,90.06271373771527,35.655148365360134,0.007822988641093279,7.514492135735054,29.196080741889517,73.56214313322693,99.90354290397413,32314.232673028495,2084.510000000031,2084.5100000000352
25495,32313.183340897416,32313.068298645845,32921.880000000136,30837.37000000009,84835.54707750509,1968336.125814222,99.99999999999994,2.1766469224749017,-5.518910994484904e-05,75.49514374002862,33.12075038569367,0.007929778155282922,7.617163133207214,29.20646585309148,72.60536992701753,99.09242529555516,32313.92430364926,2084.5100000000457,2084.510000000036
25500,32313.945694103353,32313.895399694244,32921.88000000013,30837.37000000009,84836.91537251884,1968358.1663238225,99.99999999999994,2.1528946106118383,-2.412768905377394e-05,71.3585791413271,33.83597330712441,0.007991744182846516,7.67677766633642,29.166787413151223,74.14703379201224,100.0,32314.15298427195,2084.5100000000384,2084.510000000036
